Date,Consommation,tmin,tmax,weekend,jour_ferie,saison,Type de jour TEMPO,Year,Month,Day,Weekday,BLANC,BLEU,ROUGE,saison_Hiver,saison_Printemps,saison_Été,Type de jour TEMPO_BLEU,Type de jour TEMPO_ROUGE
2018-06-12,46775.91666666666,14.777245508982038,21.59345238095237,0,0,Printemps,BLEU,2018,6,12,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2018-06-13,46552.6875,13.646107784431138,20.39166666666667,0,0,Printemps,BLEU,2018,6,13,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2018-06-14,46978.125,12.0875,21.605325443786985,0,0,Printemps,BLEU,2018,6,14,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2018-06-15,46681.72916666666,14.157738095238097,22.610650887573964,0,0,Printemps,BLEU,2018,6,15,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2018-06-16,41294.0625,13.876785714285717,23.004166666666663,1,0,Printemps,BLEU,2018,6,16,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2018-06-17,38432.270833333336,14.403550295857988,21.90532544378698,1,0,Printemps,BLEU,2018,6,17,6,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2018-06-18,45616.625,14.774556213017751,23.12662721893491,0,0,Printemps,BLEU,2018,6,18,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2018-06-19,47419.020833333336,15.1,25.840828402366867,0,0,Printemps,BLEU,2018,6,19,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2018-06-20,48333.875,15.6396449704142,28.518452380952382,0,0,Printemps,BLEU,2018,6,20,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2018-06-21,47887.145833333336,15.684242424242424,25.69578313253012,0,0,Été,BLEU,2018,6,21,3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-06-22,46238.958333333336,12.77559523809524,23.33392857142857,0,0,Été,BLEU,2018,6,22,4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-06-23,40929.375,11.386982248520711,24.05207100591716,1,0,Été,BLEU,2018,6,23,5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-06-24,38570.958333333336,13.03095238095238,24.604142011834323,1,0,Été,BLEU,2018,6,24,6,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-06-25,45996.125,13.28682634730539,25.788622754491016,0,0,Été,BLEU,2018,6,25,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-06-26,47690.958333333336,14.405421686746989,27.542424242424243,0,0,Été,BLEU,2018,6,26,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-06-27,48064.395833333336,15.123353293413173,28.00119047619048,0,0,Été,BLEU,2018,6,27,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-06-28,48097.270833333336,16.033939393939395,27.05757575757576,0,0,Été,BLEU,2018,6,28,3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-06-29,47963.958333333336,16.13053892215569,27.850898203592816,0,0,Été,BLEU,2018,6,29,4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-06-30,43454.5625,16.749704142011833,30.275147928994084,1,0,Été,BLEU,2018,6,30,5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-07-01,40760.6875,18.10595238095238,30.500598802395213,1,0,Été,BLEU,2018,7,1,6,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-07-02,47835.145833333336,17.75621301775148,28.200000000000003,0,0,Été,BLEU,2018,7,2,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-07-03,49297.583333333336,17.99041916167665,28.01506024096385,0,0,Été,BLEU,2018,7,3,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-07-04,49234.29166666666,17.088690476190475,28.33392857142857,0,0,Été,BLEU,2018,7,4,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-07-05,48270.9375,16.897604790419162,24.84491017964072,0,0,Été,BLEU,2018,7,5,3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-07-06,47703.8125,16.679761904761904,26.28083832335329,0,0,Été,BLEU,2018,7,6,4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-07-07,42885.10416666666,16.167065868263474,28.80787878787879,1,0,Été,BLEU,2018,7,7,5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-07-08,40425.72916666666,17.142201834862384,29.23119266055045,1,0,Été,BLEU,2018,7,8,6,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-07-09,47794.41666666666,17.05648148148148,28.31574074074074,0,0,Été,BLEU,2018,7,9,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-07-10,48779.583333333336,16.560479041916167,26.498214285714283,0,0,Été,BLEU,2018,7,10,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-07-11,48300.9375,15.023668639053254,25.148520710059174,0,0,Été,BLEU,2018,7,11,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-07-12,48567.875,14.130357142857145,26.325000000000003,0,0,Été,BLEU,2018,7,12,3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-07-13,48446.020833333336,15.416766467065868,28.386309523809523,0,0,Été,BLEU,2018,7,13,4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-07-14,42230.66666666666,16.765269461077846,29.38809523809524,1,1,Été,BLEU,2018,7,14,5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-07-15,40148.16666666666,16.8569696969697,29.728313253012047,1,0,Été,BLEU,2018,7,15,6,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-07-16,46724.645833333336,16.157055214723925,27.4,0,0,Été,BLEU,2018,7,16,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-07-17,48196.270833333336,16.733742331288344,26.77484662576688,0,0,Été,BLEU,2018,7,17,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-07-18,48653.5,15.38048780487805,28.30609756097561,0,0,Été,BLEU,2018,7,18,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-07-19,48960.083333333336,16.400000000000002,29.341212121212124,0,0,Été,BLEU,2018,7,19,3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-07-20,47840.25,17.065868263473053,26.349101796407187,0,0,Été,BLEU,2018,7,20,4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-07-21,41889.125,16.263841807909603,24.873033707865165,1,0,Été,BLEU,2018,7,21,5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-07-22,39381.208333333336,15.5536312849162,26.65195530726257,1,0,Été,BLEU,2018,7,22,6,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-07-23,46958.6875,16.225988700564972,29.14325842696629,0,0,Été,BLEU,2018,7,23,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-07-24,48783.66666666666,17.0314606741573,29.8135593220339,0,0,Été,BLEU,2018,7,24,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-07-25,49453.958333333336,17.933898305084746,30.69265536723164,0,0,Été,BLEU,2018,7,25,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-07-26,49864.66666666666,18.14269662921348,32.20734463276836,0,0,Été,BLEU,2018,7,26,3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-07-27,48772.54166666666,18.64886363636364,30.906818181818185,0,0,Été,BLEU,2018,7,27,4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-07-28,42229.6875,18.43954802259887,26.207865168539325,1,0,Été,BLEU,2018,7,28,5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-07-29,39665.145833333336,16.829213483146066,28.09775280898876,1,0,Été,BLEU,2018,7,29,6,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-07-30,45994.9375,18.33932584269663,29.285393258426968,0,0,Été,BLEU,2018,7,30,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-07-31,47459.4375,18.35706214689265,29.16949152542373,0,0,Été,BLEU,2018,7,31,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-08-01,47561.520833333336,18.200568181818184,29.55227272727273,0,0,Été,BLEU,2018,8,1,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-08-02,47896.0625,17.823163841807908,31.58079096045197,0,0,Été,BLEU,2018,8,2,3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-08-03,47669.145833333336,19.06759776536313,33.20112359550562,0,0,Été,BLEU,2018,8,3,4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-08-04,43193.270833333336,20.140782122905023,32.546927374301674,1,0,Été,BLEU,2018,8,4,5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-08-05,40491.125,19.45586592178771,31.986516853932585,1,0,Été,BLEU,2018,8,5,6,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-08-06,45335.895833333336,18.48483146067416,32.90790960451977,0,0,Été,BLEU,2018,8,6,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-08-07,45861.0625,19.20457142857143,31.45402298850575,0,0,Été,BLEU,2018,8,7,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-08-08,44592.9375,18.653142857142857,27.688068181818185,0,0,Été,BLEU,2018,8,8,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-08-09,43254.29166666666,16.55287356321839,23.805172413793105,0,0,Été,BLEU,2018,8,9,3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-08-10,42073.22916666666,13.845251396648043,24.7608938547486,0,0,Été,BLEU,2018,8,10,4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-08-11,39000.395833333336,13.935195530726258,26.38666666666667,1,0,Été,BLEU,2018,8,11,5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-08-12,36955.708333333336,14.694915254237287,28.91468926553672,1,0,Été,BLEU,2018,8,12,6,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-08-13,41075.97916666666,17.64685714285714,24.556818181818183,0,0,Été,BLEU,2018,8,13,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-08-14,41710.54166666666,16.555113636363636,24.908522727272725,0,0,Été,BLEU,2018,8,14,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-08-15,38719.9375,15.324157303370786,26.4438202247191,0,1,Été,BLEU,2018,8,15,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-08-16,42358.770833333336,15.04887640449438,28.248314606741573,0,0,Été,BLEU,2018,8,16,3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-08-17,42190.10416666666,16.111428571428572,24.814204545454547,0,0,Été,BLEU,2018,8,17,4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-08-18,39325.770833333336,14.516292134831462,25.623595505617978,1,0,Été,BLEU,2018,8,18,5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-08-19,37774.60416666666,14.931460674157304,27.90056179775281,1,0,Été,BLEU,2018,8,19,6,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-08-20,43755.29166666666,16.96271186440678,27.62598870056497,0,0,Été,BLEU,2018,8,20,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-08-21,45494.208333333336,17.36629213483146,28.654802259887003,0,0,Été,BLEU,2018,8,21,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-08-22,46030.8125,17.316201117318435,29.656424581005588,0,0,Été,BLEU,2018,8,22,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-08-23,45936.083333333336,17.45921787709497,27.83370786516853,0,0,Été,BLEU,2018,8,23,3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-08-24,44626.75,15.94494382022472,23.31899441340782,0,0,Été,BLEU,2018,8,24,4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-08-25,39939.5625,13.23876404494382,20.606145251396647,1,0,Été,BLEU,2018,8,25,5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-08-26,37733.10416666666,10.440782122905029,23.317318435754192,1,0,Été,BLEU,2018,8,26,6,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-08-27,44692.333333333336,13.967415730337075,24.8854748603352,0,0,Été,BLEU,2018,8,27,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-08-28,46689.083333333336,13.61731843575419,28.10167597765363,0,0,Été,BLEU,2018,8,28,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-08-29,46796.85416666666,16.228491620111733,24.900558659217875,0,0,Été,BLEU,2018,8,29,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-08-30,46620.66666666666,14.223463687150838,22.535754189944136,0,0,Été,BLEU,2018,8,30,3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-08-31,46149.8125,14.018539325842696,23.002808988764045,0,0,Été,BLEU,2018,8,31,4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-09-01,41109.66666666666,12.285393258426968,24.089265536723165,1,0,Été,BLEU,2018,9,1,5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-09-02,38781.97916666666,11.345810055865922,24.69441340782123,1,0,Été,BLEU,2018,9,2,6,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-09-03,45594.708333333336,12.579775280898875,24.7123595505618,0,0,Été,BLEU,2018,9,3,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-09-04,47143.97916666666,14.13876404494382,24.893220338983053,0,0,Été,BLEU,2018,9,4,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-09-05,47506.0,15.0,25.278531073446327,0,0,Été,BLEU,2018,9,5,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-09-06,47391.333333333336,15.755681818181818,22.63163841807909,0,0,Été,BLEU,2018,9,6,3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-09-07,46750.9375,13.906857142857142,22.89142857142857,0,0,Été,BLEU,2018,9,7,4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-09-08,41376.97916666666,11.2909604519774,25.21534090909091,1,0,Été,BLEU,2018,9,8,5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-09-09,39115.895833333336,12.579661016949151,26.67457627118644,1,0,Été,BLEU,2018,9,9,6,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-09-10,46157.458333333336,14.226553672316385,26.48258426966292,0,0,Été,BLEU,2018,9,10,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-09-11,47808.333333333336,13.817514124293783,28.234078212290505,0,0,Été,BLEU,2018,9,11,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-09-12,48045.083333333336,14.671176470588234,27.368823529411763,0,0,Été,BLEU,2018,9,12,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-09-13,47893.020833333336,15.72215909090909,23.56797752808989,0,0,Été,BLEU,2018,9,13,3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-09-14,47002.0,14.003370786516854,23.263128491620115,0,0,Été,BLEU,2018,9,14,4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-09-15,41611.91666666666,11.653383458646616,23.96451612903226,1,0,Été,BLEU,2018,9,15,5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-09-16,39256.0625,11.38939393939394,25.8439393939394,1,0,Été,BLEU,2018,9,16,6,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-09-17,46466.145833333336,12.984426229508196,28.23032786885246,0,0,Été,BLEU,2018,9,17,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-09-18,47533.0,16.495419847328247,26.475,0,0,Été,BLEU,2018,9,18,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-09-19,47847.333333333336,15.81875,26.93125,0,0,Été,BLEU,2018,9,19,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-09-20,47787.520833333336,15.286466165413533,27.431578947368426,0,0,Été,BLEU,2018,9,20,3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-09-21,47173.60416666666,14.05220588235294,23.59492753623188,0,0,Automne,BLEU,2018,9,21,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-09-22,41558.47916666666,12.03695652173913,22.45652173913044,1,0,Automne,BLEU,2018,9,22,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-09-23,39860.6875,13.85187969924812,24.42773722627737,1,0,Automne,BLEU,2018,9,23,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-09-24,46477.60416666666,10.734328358208955,19.85474452554745,0,0,Automne,BLEU,2018,9,24,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-09-25,48047.47916666666,8.232116788321168,19.90144927536232,0,0,Automne,BLEU,2018,9,25,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-09-26,48629.083333333336,7.759124087591241,22.869565217391305,0,0,Automne,BLEU,2018,9,26,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-09-27,48468.3125,9.398830409356725,25.59171597633136,0,0,Automne,BLEU,2018,9,27,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-09-28,47554.41666666666,10.76842105263158,24.016374269005848,0,0,Automne,BLEU,2018,9,28,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-09-29,42560.270833333336,10.79774011299435,21.14692737430168,1,0,Automne,BLEU,2018,9,29,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-09-30,40728.9375,8.184916201117318,20.784269662921343,1,0,Automne,BLEU,2018,9,30,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-10-01,48113.645833333336,9.91875,16.936516853932584,0,0,Automne,BLEU,2018,10,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-10-02,50631.5625,7.419883040935672,17.232941176470586,0,0,Automne,BLEU,2018,10,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-10-03,49862.895833333336,11.271764705882353,20.32588235294118,0,0,Automne,BLEU,2018,10,3,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-10-04,49339.6875,9.765921787709496,22.478651685393256,0,0,Automne,BLEU,2018,10,4,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-10-05,48565.47916666666,9.508426966292134,24.77022471910113,0,0,Automne,BLEU,2018,10,5,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-10-06,42686.75,11.417877094972066,22.17191011235955,1,0,Automne,BLEU,2018,10,6,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-10-07,41198.47916666666,11.36741573033708,17.115642458100556,1,0,Automne,BLEU,2018,10,7,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-10-08,48557.770833333336,9.879888268156424,18.72402234636872,0,0,Automne,BLEU,2018,10,8,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-10-09,49326.875,9.745762711864408,22.40225988700565,0,0,Automne,BLEU,2018,10,9,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-10-10,49000.270833333336,12.28154761904762,21.97083333333333,0,0,Automne,BLEU,2018,10,10,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-10-11,48533.895833333336,14.245505617977528,22.641242937853107,0,0,Automne,BLEU,2018,10,11,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-10-12,47880.875,14.41123595505618,24.17683615819209,0,0,Automne,BLEU,2018,10,12,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-10-13,42226.9375,14.676966292134832,24.65449438202247,1,0,Automne,BLEU,2018,10,13,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-10-14,39921.91666666666,14.154748603351957,22.94943820224719,1,0,Automne,BLEU,2018,10,14,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-10-15,46868.72916666666,13.39322033898305,20.947752808988763,0,0,Automne,BLEU,2018,10,15,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-10-16,48215.75,11.848044692737432,21.13798882681564,0,0,Automne,BLEU,2018,10,16,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-10-17,48674.79166666666,10.61564245810056,20.582122905027934,0,0,Automne,BLEU,2018,10,17,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-10-18,48683.35416666666,12.162921348314606,20.94860335195531,0,0,Automne,BLEU,2018,10,18,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-10-19,48500.208333333336,10.681564245810057,20.5061797752809,0,0,Automne,BLEU,2018,10,19,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-10-20,43668.270833333336,9.702247191011235,19.881564245810058,1,0,Automne,BLEU,2018,10,20,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-10-21,42060.5625,7.859217877094972,19.715730337078654,1,0,Automne,BLEU,2018,10,21,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-10-22,50087.5625,8.407262569832403,17.492737430167598,0,0,Automne,BLEU,2018,10,22,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-10-23,52395.458333333336,6.42962962962963,17.75401459854015,0,0,Automne,BLEU,2018,10,23,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-10-24,52429.333333333336,8.147486033519554,18.696067415730337,0,0,Automne,BLEU,2018,10,24,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-10-25,51719.41666666666,8.821348314606741,17.74494382022472,0,0,Automne,BLEU,2018,10,25,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-10-26,52943.895833333336,7.873595505617978,15.38426966292135,0,0,Automne,BLEU,2018,10,26,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-10-27,50730.020833333336,5.536312849162012,11.73072625698324,1,0,Automne,BLEU,2018,10,27,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-10-28,52672.75,4.785955056179775,9.437988826815642,1,0,Automne,BLEU,2018,10,28,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-10-29,63478.29166666666,4.041011235955056,8.178651685393259,0,0,Automne,BLEU,2018,10,29,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-10-30,64205.0625,3.28361581920904,11.605649717514122,0,0,Automne,BLEU,2018,10,30,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-10-31,62362.833333333336,5.531073446327683,13.272159090909092,0,0,Automne,BLEU,2018,10,31,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-11-01,53772.645833333336,8.0375,14.053409090909092,0,1,Automne,BLEU,2018,11,1,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-11-02,56679.145833333336,5.761714285714286,13.60225988700565,0,0,Automne,BLEU,2018,11,2,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-11-03,55908.16666666666,4.547727272727273,13.359322033898303,1,0,Automne,BLEU,2018,11,3,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-11-04,53084.72916666666,5.593181818181818,14.842857142857143,1,0,Automne,BLEU,2018,11,4,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-11-05,57243.958333333336,9.017613636363636,17.25284090909091,0,0,Automne,BLEU,2018,11,5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-11-06,57135.1875,9.220338983050848,15.7864406779661,0,0,Automne,BLEU,2018,11,6,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-11-07,58859.16666666666,8.256741573033707,14.420224719101125,0,0,Automne,BLEU,2018,11,7,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-11-08,59689.54166666666,6.744134078212291,14.23072625698324,0,0,Automne,BLEU,2018,11,8,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-11-09,58382.10416666666,8.203954802259886,15.319774011299437,0,0,Automne,BLEU,2018,11,9,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-11-10,52036.66666666666,10.25505617977528,15.319662921348316,1,0,Automne,BLEU,2018,11,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-11-11,48865.145833333336,10.70225988700565,16.675842696629214,1,1,Automne,BLEU,2018,11,11,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-11-12,55486.79166666666,11.457865168539326,16.507344632768362,0,0,Automne,BLEU,2018,11,12,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-11-13,56651.66666666666,9.039772727272728,16.084745762711865,0,0,Automne,BLEU,2018,11,13,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-11-14,58050.72916666666,7.261016949152543,15.84406779661017,0,0,Automne,BLEU,2018,11,14,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-11-15,58264.0,8.31412429378531,15.343258426966292,0,0,Automne,BLEU,2018,11,15,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-11-16,59217.0,7.188823529411764,13.414619883040936,0,0,Automne,BLEU,2018,11,16,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-11-17,56324.645833333336,4.805084745762712,11.092134831460674,1,0,Automne,BLEU,2018,11,17,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-11-18,56732.5625,3.134269662921348,10.47094972067039,1,0,Automne,BLEU,2018,11,18,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-11-19,68514.6875,1.2875706214689266,7.614689265536723,0,0,Automne,BLEU,2018,11,19,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-11-20,71803.45833333333,1.4028248587570622,6.717977528089888,0,0,Automne,BLANC,2018,11,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-21,71786.47916666667,1.56271186440678,9.019101123595506,0,0,Automne,BLANC,2018,11,21,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-22,70453.79166666667,2.7731843575419,10.841011235955056,0,0,Automne,BLANC,2018,11,22,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-23,68402.83333333333,4.780446927374302,10.67486033519553,0,0,Automne,BLANC,2018,11,23,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-24,60360.770833333336,4.843502824858756,12.22134831460674,1,0,Automne,BLEU,2018,11,24,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
