time,tmin,tmax
2021-11-08,6.132367149758455,13.071497584541063
2021-11-09,4.620772946859903,12.660869565217393
2021-11-10,4.299516908212561,12.316425120772946
2021-11-11,5.4850241545893725,13.528502415458938
2021-11-12,5.3473429951690825,13.741545893719806
2021-11-13,8.345893719806762,13.707246376811595
2021-11-14,8.804347826086957,12.978260869565217
2021-11-15,7.574396135265701,11.25072463768116
2021-11-16,7.255072463768116,10.916425120772946
2021-11-17,6.881159420289856,11.680193236714977
2021-11-18,5.4227053140096615,12.763768115942028
2021-11-19,4.892270531400967,12.83671497584541
2021-11-20,4.671497584541063,11.515458937198067
2021-11-21,5.076811594202899,10.299999999999999
2021-11-22,5.101449275362318,9.951690821256038
2021-11-23,3.738647342995169,10.446859903381643
2021-11-24,4.033333333333333,9.38792270531401
2021-11-25,3.7681159420289854,8.58937198067633
2021-11-26,3.3227053140096614,8.3743961352657
2021-11-27,3.1120772946859905,7.732367149758454
2021-11-28,2.3734299516908215,6.483091787439614
2021-11-29,1.2328502415458937,6.636231884057971
2021-11-30,1.4840579710144928,9.1
2021-12-01,4.182608695652173,10.958937198067632
2021-12-02,2.7526570048309176,8.17584541062802
2021-12-03,1.1985507246376812,9.19951690821256
2021-12-04,4.665217391304347,11.691787439613526
2021-12-05,3.5903381642512078,8.032850241545894
2021-12-06,3.697101449275362,8.821739130434782
2021-12-07,3.5792270531400967,9.953623188405798
2021-12-08,3.504830917874396,8.643961352657005
2021-12-09,2.388405797101449,8.620289855072464
2021-12-10,3.870531400966184,8.916425120772947
2021-12-11,3.2753623188405796,8.921256038647343
2021-12-12,4.56280193236715,10.842995169082126
2021-12-13,4.308212560386473,10.903864734299516
2021-12-14,3.385990338164251,9.960386473429953
2021-12-15,3.8227053140096614,9.62367149758454
2021-12-16,3.590821256038647,10.0768115942029
2021-12-17,2.948792270531401,10.277777777777779
2021-12-18,2.2666666666666666,10.020772946859903
2021-12-19,2.2280193236714974,8.168115942028985
2021-12-20,1.6067632850241547,7.011594202898551
2021-12-21,-0.5067632850241546,6.980193236714976
2021-12-22,-0.37777777777777777,6.50096618357488
2021-12-23,2.1004830917874395,11.294202898550726
2021-12-24,6.734782608695652,11.548309178743962
2021-12-25,6.299516908212561,11.756038647342995
2021-12-26,6.271014492753623,11.986956521739131
2021-12-27,6.478743961352657,12.353140096618358
2021-12-28,8.32415458937198,13.418357487922705
2021-12-29,9.805797101449276,15.335265700483092
2021-12-30,9.745410628019323,15.991304347826086
2021-12-31,6.992753623188406,15.141062801932366
2022-01-01,6.285024154589372,14.606763285024154
2022-01-02,7.156038647342995,13.470531400966184
2022-01-03,7.523188405797101,13.393236714975846
2022-01-04,5.9222222222222225,12.896618357487922
2022-01-05,2.557487922705314,8.594202898550725
2022-01-06,0.806280193236715,7.228019323671498
2022-01-07,1.6294685990338165,8.304830917874396
2022-01-08,4.251690821256039,9.77536231884058
2022-01-09,5.032367149758454,9.168599033816426
2022-01-10,4.009178743961352,8.280676328502414
2022-01-11,1.9734299516908214,7.8362318840579706
2022-01-12,0.7884057971014492,7.068599033816425
2022-01-13,-0.26280193236714977,7.045410628019324
2022-01-14,-1.1555555555555554,8.332850241545895
2022-01-15,-1.2463768115942029,7.5893719806763285
2022-01-16,-0.3835748792270532,7.739130434782608
2022-01-17,1.529951690821256,8.169082125603865
2022-01-18,1.1120772946859903,7.892270531400967
2022-01-19,1.8608695652173912,7.902898550724638
2022-01-20,2.7743961352657003,8.090821256038646
2022-01-21,1.0845410628019323,6.919323671497584
2022-01-22,0.46376811594202905,7.3125603864734305
2022-01-23,0.8739130434782609,7.83719806763285
2022-01-24,-0.30676328502415456,8.754106280193236
2022-01-25,-0.8570048309178744,7.510628019323672
2022-01-26,-0.36086956521739133,7.029951690821256
2022-01-27,0.3410628019323671,7.830917874396135
2022-01-28,2.1903381642512074,8.322705314009662
2022-01-29,3.527536231884058,9.040096618357488
2022-01-30,3.797584541062802,10.17584541062802
2022-01-31,3.7314009661835748,9.705797101449274
2022-02-01,3.1130434782608694,9.828502415458937
2022-02-02,6.806763285024155,11.528985507246377
2022-02-03,4.690821256038648,11.078743961352657
2022-02-04,4.8251207729468595,11.210144927536232
2022-02-05,2.7256038647342997,10.820289855072465
2022-02-06,3.732367149758454,11.093719806763286
2022-02-07,4.722705314009662,11.643478260869564
2022-02-08,2.93768115942029,12.448309178743962
2022-02-09,2.482608695652174,13.093719806763286
2022-02-10,3.7685990338164252,12.29951690821256
2022-02-11,2.0792270531400967,10.446859903381643
2022-02-12,0.2444444444444444,10.354106280193237
2022-02-13,2.4009661835748792,12.942995169082124
2022-02-14,5.48743961352657,11.288405797101449
2022-02-15,4.648792270531401,10.604830917874395
2022-02-16,7.504830917874396,13.081642512077295
2022-02-17,9.108212560386473,14.747342995169081
2022-02-18,6.414009661835749,14.784541062801933
2022-02-19,4.21352657004831,11.209178743961354
2022-02-20,6.072463768115942,12.892270531400966
2022-02-21,6.638647342995169,11.874879227053139
2022-02-22,6.122705314009663,12.847826086956522
2022-02-23,4.621256038647343,13.680676328502416
2022-02-24,4.585024154589372,12.545410628019324
2022-02-25,2.8903381642512076,11.018357487922707
2022-02-26,0.8710144927536232,11.484541062801933
2022-02-27,0.893719806763285,12.306763285024154
2022-02-28,1.5352657004830919,13.601932367149757
2022-03-01,2.7908212560386474,13.070531400966184
2022-03-02,4.488405797101449,12.172946859903382
2022-03-03,4.819806763285024,13.3256038647343
2022-03-04,4.498067632850241,12.141062801932366
2022-03-05,2.929951690821256,10.492753623188406
2022-03-06,1.4541062801932367,9.467632850241547
2022-03-07,-0.3835748792270531,9.33768115942029
2022-03-08,0.7859903381642511,12.443961352657006
2022-03-09,3.2241545893719805,14.104830917874395
2022-03-10,4.501449275362319,14.505797101449275
2022-03-11,5.706763285024154,13.628502415458938
2022-03-12,6.918357487922705,12.203381642512078
2022-03-13,5.8995169082125605,11.739613526570048
2022-03-14,4.7555555555555555,14.091787439613526
2022-03-15,8.610628019323672,14.930917874396135
2022-03-16,8.239613526570048,14.820289855072465
2022-03-17,7.224154589371981,13.01352657004831
2022-03-18,6.131400966183575,13.854106280193237
2022-03-19,6.402415458937198,15.1512077294686
2022-03-20,5.400966183574879,14.07632850241546
2022-03-21,6.278743961352657,16.293719806763285
2022-03-22,5.263285024154589,16.146376811594205
2022-03-23,3.919806763285024,16.671014492753624
2022-03-24,3.526570048309179,18.03816425120773
2022-03-25,4.877777777777778,18.21352657004831
2022-03-26,5.465217391304348,18.416908212560386
2022-03-27,6.281159420289855,19.466183574879228
